make,model,part,total_paid
VAUXHALL,ASTRA,Thermostat Housing,299.18
VAUXHALL,CORSA,Thermostat,299.12
VAUXHALL,CORSA,Heater Fan Motor,299.00
VAUXHALL,CORSA,Ignition Coil,298.80
VAUXHALL,INSIGNIA,Water Pump,298.06
VAUXHALL,INSIGNIA,Fuel System,297.59
VAUXHALL,ZAFIRA,Clutch (Various Faults),297.50
VAUXHALL,ASTRA,Electrical ,296.38
VAUXHALL,ZAFIRA,Radiator,295.59
VAUXHALL,ASTRA,E.G.R Valve,294.97
VAUXHALL,CORSA,Electrical ,294.20
VAUXHALL,ASTRA,Cooling,293.76
VAUXHALL,ASTRA,Ignition Coil,292.54
VAUXHALL,CORSA,Engine (Various Faults),291.84
VAUXHALL,ASTRA VXR,Air Flow Meter,291.35
VAUXHALL,COMBO,Alternator,291.00
VAUXHALL,MOKKA,Wiper Motor,290.39
VAUXHALL,CORSA,Ignition Coil,289.20
VAUXHALL,CORSA,Oil Leaks,288.15
VAUXHALL,CORSA,Engine (Various Faults),288.09
VAUXHALL,MOKKA,Electrical ,288.06
VAUXHALL,ADAM,Fuel System,287.80
VAUXHALL,INSIGNIA,SHOCK ABSORBER,284.41
VAUXHALL,CORSA,Ignition Coil,284.04
VAUXHALL,INSIGNIA,Water Pump,283.70
VAUXHALL,MERIVA,Electrical ,283.22
VAUXHALL,ASTRA,Water Pump,281.99
VAUXHALL,ASTRA,Catalyst (Exhaust),281.14
VAUXHALL,ASTRA,Alternator,280.99
VAUXHALL,ASTRA,Ignition Coil,280.59
VAUXHALL,CORSA,Abs (Various Faults),279.88
VAUXHALL,MERIVA,Window Regulator,279.60
VAUXHALL,CORSA,,279.47
VAUXHALL,INSIGNIA,Thermostat Housing,279.30
VAUXHALL,MOKKA,Electrical ,278.86
VAUXHALL,ZAFIRA,Engine (Various Faults),277.68
VAUXHALL,CORSA,Window Regulator,277.68
VAUXHALL,ZAFIRA,Oxygen (Lambda) Sensor,277.20
VAUXHALL,CORSA,Fuel System,277.20
VAUXHALL,CORSA,Ignition Coil,276.92
VAUXHALL,VIVARO,Air Con (Various Faults),276.66
VAUXHALL,ASTRA,Engine (Various Faults),276.20
VAUXHALL,ASTRA,Ignition Coil,276.00
VAUXHALL,INSIGNIA,Alternator,275.94
