make,model,part,total_paid
MERCEDES,CLS CLASS,Turbocharger,152.34
MERCEDES,A CLASS,Electrical,152.32
MERCEDES,SLK CLASS,Spring (Suspension),151.80
MERCEDES,C CLASS,Spring (Suspension),151.78
MERCEDES,SLK CLASS,Suspension (Various Faults),151.26
MERCEDES,A CLASS,Heater/Glow Plugs,150.54
MERCEDES,A CLASS,Brakes (Various Faults),150.00
MERCEDES,A CLASS,Starter Motor,150.00
MERCEDES,B CLASS,Wheel Bearing,150.00
MERCEDES,A CLASS,Heater/Glow Plugs,148.00
MERCEDES,SLK CLASS,Abs (Various Faults),146.40
MERCEDES,C CLASS,Electrical ,144.84
MERCEDES,ML CLASS,Engine (Various Faults),144.00
MERCEDES,A45 AMG,Sensors,143.52
MERCEDES,A CLASS,Fuel System,142.00
MERCEDES,A CLASS,Sensors,141.60
MERCEDES,SLK,,140.05
MERCEDES,A CLASS,Wiper Motor,140.00
MERCEDES,C CLASS,Spring (Suspension),139.58
MERCEDES,E CLASS,Sensors,139.20
MERCEDES,CLA CLASS,Electrical ,138.36
MERCEDES,CL CLASS,Heater Fan Motor,137.27
MERCEDES,A CLASS,Heater/Glow Plugs,137.00
MERCEDES,E CLASS,Sensors,136.80
MERCEDES,C CLASS,Spring (Suspension),136.50
MERCEDES,CLS CLASS,Suspension (Various Faults),133.66
MERCEDES,E CLASS,Sensors,130.92
MERCEDES,C CLASS,Electrical,130.32
MERCEDES,C CLASS,Thermostat,129.52
MERCEDES,SLK CLASS,Electrical ,124.80
MERCEDES,M CLASS,Suspension (Various Faults),120.42
MERCEDES,A CLASS,Dpf Filter,120.00
MERCEDES,A,,119.76
MERCEDES,C CLASS,Oil Leaks,119.00
MERCEDES,C CLASS,Abs (Various Faults),119.00
MERCEDES,S CLASS,Sensors,118.50
MERCEDES,A CLASS,Electrical ,116.56
MERCEDES,C CLASS,Suspension (Various Faults),115.63
MERCEDES,C CLASS,Sensors,111.80
MERCEDES,S CLASS,Abs (Various Faults),110.56
MERCEDES,SLK CLASS,Cooling,109.88
MERCEDES,GLA CLASS,Electrical,107.40
MERCEDES,A CLASS,Spring (Suspension),105.99
MERCEDES,A CLASS,Heater/Glow Plugs,104.71
MERCEDES,ML CLASS,Wiper Linkage,104.43
MERCEDES,A CLASS,Sensors,104.18
MERCEDES,C CLASS,Thermostat Housing,103.80
MERCEDES,C CLASS,Radiator,101.78
MERCEDES,E CLASS,Sensors,101.40
MERCEDES,C CLASS,Fuel System,98.60
MERCEDES,E CLASS,Sensors,98.50
MERCEDES,A CLASS,Heater/Glow Plugs,94.89
MERCEDES,B CLASS,Spring (Suspension),93.30
MERCEDES,A CLASS,Washer Pump,93.04
MERCEDES,VITO,Electrical ,86.72
MERCEDES,B CLASS,Sensors,86.50
MERCEDES,E CLASS,Sensors,86.00
MERCEDES,C,,85.68
MERCEDES,CITAN,,85.68
MERCEDES,GLC,,85.68
MERCEDES,SPRINTER VAN,,85.68
MERCEDES,A,,85.68
MERCEDES,E,,85.68
MERCEDES,CITAN,,85.68
MERCEDES,GL,,85.68
MERCEDES,C,,85.68
MERCEDES,SPRINTER VAN,,85.68
MERCEDES,ML,,85.68
MERCEDES,SPRINTER VAN,,85.68
MERCEDES,C,,85.68
MERCEDES,C CLASS,Engine (Various Faults),84.00
MERCEDES,GL CLASS,Differential,84.00
MERCEDES,CL CLASS,Steering Pump,84.00
MERCEDES,E CLASS,Suspension (Various Faults),84.00
MERCEDES,A45 AMG,Gearbox (Various Faults),84.00
MERCEDES,E CLASS,Air Con (Various Faults),84.00
MERCEDES,C63 AMG,Steering Rack,84.00
MERCEDES,A CLASS,Engine (Various Faults),84.00
MERCEDES,C CLASS,Gearbox (Various Faults),84.00
MERCEDES,E CLASS,Gearbox (Various Faults),84.00
MERCEDES,A CLASS,Engine (Various Faults),84.00
MERCEDES,B CLASS,Steering Column,84.00
MERCEDES,C CLASS,Clutch (Various Faults),84.00
MERCEDES,C CLASS,Gearbox (Various Faults),84.00
MERCEDES,E CLASS,Gearbox (Various Faults),84.00
MERCEDES,CLS CLASS,Turbocharger,84.00
MERCEDES,CLS CLASS,Turbocharger,84.00
MERCEDES,CLS CLASS,Headlamp/ Fog Lamp Unit,84.00
MERCEDES,C63 AMG,Seat,84.00
MERCEDES,C CLASS,Engine (Various Faults),84.00
MERCEDES,C CLASS,Engine (Various Faults),84.00
MERCEDES,C CLASS,Gearbox (Various Faults),84.00
MERCEDES,CLS CLASS,Fuel System,84.00
MERCEDES,SLK CLASS,Spring (Suspension),80.20
MERCEDES,C CLASS,Temperature Sender,75.46
MERCEDES,E CLASS,Electrical ,75.00
MERCEDES,A CLASS,Spring (Suspension),74.26
MERCEDES,C CLASS,Fuel System (Various Faults),70.00
MERCEDES,E CLASS,Electrical,67.10
MERCEDES,CLK CLASS,Sensors,56.48
MERCEDES,A CLASS,Electrical ,55.60
MERCEDES,CLS CLASS,Spring (Suspension),55.46
MERCEDES,A CLASS,Electrical ,47.96
MERCEDES,AMG,Sensors,39.36
MERCEDES,VITO,Heater Fan Motor,36.40
MERCEDES,E CLASS,Electrical ,24.36
